plan_enc,zone_enc,claim_history,policy_year,heat_addon,monthly_earnings,daily_hours,veh_enc,plat_enc,disruption_days_hist,zone_factor,claim_factor,loyalty_factor,base_premium,final_premium,raw_plan,raw_risk_zone,raw_vehicle_type,raw_platform
0,2,0,1,0,30881.92564741403,11.04491970949304,0,0,9,1.25,0.9,1.0,399.0,818.86,SAATHI,HIGH,two_wheeler,Zomato
1,1,1,1,0,22328.44334766434,5.827055746991427,3,1,0,1.0,1.0,1.0,699.0,813.22,RAKSHAK,MODERATE,ev_two_wheeler,Swiggy
1,2,0,1,1,39028.474583523974,8.391639136039018,0,0,22,1.25,0.9,1.0,699.0,1438.6,RAKSHAK,HIGH,two_wheeler,Zomato
0,1,0,3,0,16675.31317665249,7.904330075202938,2,0,16,1.0,0.9,0.9,399.0,482.6,SAATHI,MODERATE,bicycle,Zomato
1,0,0,2,0,26368.451532959873,10.570711189824442,0,1,19,0.85,0.9,0.95,699.0,1044.14,RAKSHAK,SAFE,two_wheeler,Swiggy
1,1,2,1,1,12284.724283751288,10.57936702758294,0,2,23,1.0,1.15,1.0,699.0,1314.55,RAKSHAK,MODERATE,two_wheeler,Zepto
0,1,2,2,0,39191.8652680881,6.456695448196386,3,3,24,1.0,1.15,0.95,399.0,1017.89,SAATHI,MODERATE,ev_two_wheeler,Blinkit
2,0,0,3,0,33098.50421248572,5.923083484570237,1,0,22,0.85,0.9,0.9,999.0,1224.67,SURAKSHA,SAFE,three_wheeler,Zomato
1,0,2,3,0,30608.068045163684,10.273851814420105,2,0,18,0.85,1.15,0.9,699.0,1048.02,RAKSHAK,SAFE,bicycle,Zomato
1,0,0,2,1,15145.177303733804,11.331505146315397,0,0,2,0.85,0.9,0.95,699.0,806.56,RAKSHAK,SAFE,two_wheeler,Zomato
0,2,0,2,1,25484.75388625332,4.408397695905236,3,1,23,1.25,0.9,0.95,399.0,881.88,SAATHI,HIGH,ev_two_wheeler,Swiggy
1,1,1,3,0,16932.29982145503,7.012715403844296,0,1,23,1.0,1.0,0.9,699.0,970.8,RAKSHAK,MODERATE,two_wheeler,Swiggy
1,0,0,1,0,32509.64820535118,5.772419306438513,0,3,2,0.85,0.9,1.0,699.0,751.9,RAKSHAK,SAFE,two_wheeler,Blinkit
1,1,0,1,1,20906.751724511654,4.354913940426082,3,0,12,1.0,0.9,1.0,699.0,936.94,RAKSHAK,MODERATE,ev_two_wheeler,Zomato
1,0,0,2,0,15354.63575411896,5.282142167477524,0,3,11,0.85,0.9,0.95,699.0,698.15,RAKSHAK,SAFE,two_wheeler,Blinkit
1,0,0,2,0,31800.53421587166,10.683790948618377,0,1,0,0.85,0.9,0.95,699.0,775.42,RAKSHAK,SAFE,two_wheeler,Swiggy
1,0,0,1,0,27575.400255707696,8.098171889080291,0,3,0,0.85,0.9,1.0,699.0,759.87,RAKSHAK,SAFE,two_wheeler,Blinkit
1,2,0,1,0,15329.502572947105,11.52379142048741,0,3,2,1.25,0.9,1.0,699.0,944.91,RAKSHAK,HIGH,two_wheeler,Blinkit
0,1,1,1,0,13913.813993938993,9.871786153357254,0,3,20,1.0,1.0,1.0,399.0,772.64,SAATHI,MODERATE,two_wheeler,Blinkit
2,1,0,3,0,15655.437202072884,7.126583772258476,0,1,15,1.0,0.9,0.9,999.0,1141.16,SURAKSHA,MODERATE,two_wheeler,Swiggy
2,1,0,1,0,36593.34998329138,6.442716843829812,0,2,4,1.0,0.9,1.0,999.0,1204.83,SURAKSHA,MODERATE,two_wheeler,Zepto
0,2,0,1,0,19765.30691753748,5.331574112799371,0,3,3,1.25,0.9,1.0,399.0,586.85,SAATHI,HIGH,two_wheeler,Blinkit
2,0,0,2,0,32787.66184955013,4.0109229187116195,0,2,18,0.85,0.9,0.95,999.0,1126.85,SURAKSHA,SAFE,two_wheeler,Zepto
1,1,2,1,0,30011.623541284476,5.064866221653207,0,1,8,1.0,1.15,1.0,699.0,1081.1,RAKSHAK,MODERATE,two_wheeler,Swiggy
1,0,1,2,0,39381.29448547015,6.227517706165565,0,0,2,0.85,1.0,0.95,699.0,823.08,RAKSHAK,SAFE,two_wheeler,Zomato
0,1,0,3,0,12103.734297016246,5.789172678588737,0,1,14,1.0,0.9,0.9,399.0,549.55,SAATHI,MODERATE,two_wheeler,Swiggy
0,0,1,2,0,18442.767907161044,6.986315513649533,3,2,24,0.85,1.0,0.95,399.0,722.62,SAATHI,SAFE,ev_two_wheeler,Zepto
1,0,0,2,1,33432.41095657158,11.553583781047099,0,2,1,0.85,0.9,0.95,699.0,925.39,RAKSHAK,SAFE,two_wheeler,Zepto
1,1,0,3,0,17573.915496023525,11.554743022265928,0,1,20,1.0,0.9,0.9,699.0,1019.37,RAKSHAK,MODERATE,two_wheeler,Swiggy
1,2,1,3,0,20302.223728177123,6.749657736841308,0,1,0,1.25,1.0,0.9,699.0,899.51,RAKSHAK,HIGH,two_wheeler,Swiggy
1,0,0,1,0,38086.17510738758,10.77761743981588,1,1,15,0.85,0.9,1.0,699.0,1121.63,RAKSHAK,SAFE,three_wheeler,Swiggy
1,0,0,1,1,28955.822966718886,7.408900141562247,3,1,20,0.85,0.9,1.0,699.0,1006.95,RAKSHAK,SAFE,ev_two_wheeler,Swiggy
2,2,1,1,1,39163.929209158974,8.893146198050434,1,3,11,1.25,1.0,1.0,999.0,1842.6,SURAKSHA,HIGH,three_wheeler,Blinkit
1,2,1,2,0,38072.96316547055,6.076140556642032,0,0,5,1.25,1.0,0.95,699.0,1130.4,RAKSHAK,HIGH,two_wheeler,Zomato
0,0,0,3,0,39570.140123566875,9.279440432583243,0,0,9,0.85,0.9,0.9,399.0,776.21,SAATHI,SAFE,two_wheeler,Zomato
0,2,2,1,0,30554.148912829773,10.115614449837352,0,0,15,1.25,1.15,1.0,399.0,1040.32,SAATHI,HIGH,two_wheeler,Zomato
1,1,2,1,1,16095.015725658035,10.729395476543177,0,3,10,1.0,1.15,1.0,699.0,1197.47,RAKSHAK,MODERATE,two_wheeler,Blinkit
1,0,1,3,0,35374.16306446318,10.251070141076298,3,0,12,0.85,1.0,0.9,699.0,980.41,RAKSHAK,SAFE,ev_two_wheeler,Zomato
0,1,0,3,0,20198.225163722436,5.913727884071292,0,2,14,1.0,0.9,0.9,399.0,561.41,SAATHI,MODERATE,two_wheeler,Zepto
2,0,0,1,0,19644.557800214166,4.325950702713586,3,0,6,0.85,0.9,1.0,999.0,876.23,SURAKSHA,SAFE,ev_two_wheeler,Zomato
0,0,0,2,0,29662.324956253447,11.915636109800921,0,1,23,0.85,0.9,0.95,399.0,890.88,SAATHI,SAFE,two_wheeler,Swiggy
1,0,2,1,0,33305.025619107015,5.2359560026705205,0,0,17,0.85,1.15,1.0,699.0,1099.47,RAKSHAK,SAFE,two_wheeler,Zomato
0,1,0,2,0,14899.12453383665,5.404982131348449,1,0,15,1.0,0.9,0.95,399.0,625.08,SAATHI,MODERATE,three_wheeler,Zomato
0,0,0,3,0,37137.286261275076,4.732803992791594,2,0,14,0.85,0.9,0.9,399.0,559.77,SAATHI,SAFE,bicycle,Zomato
2,1,0,1,0,12730.915543879557,4.434050923852611,0,3,10,1.0,0.9,1.0,999.0,1036.28,SURAKSHA,MODERATE,two_wheeler,Blinkit
1,0,2,1,0,28066.7789401268,8.067589491030382,3,2,8,0.85,1.15,1.0,699.0,990.9,RAKSHAK,SAFE,ev_two_wheeler,Zepto
0,1,1,1,0,14500.151443021792,7.565014153228349,0,2,13,1.0,1.0,1.0,399.0,656.95,SAATHI,MODERATE,two_wheeler,Zepto
2,0,0,3,1,37345.74369089176,6.880713104114656,1,1,24,0.85,0.9,0.9,999.0,1344.27,SURAKSHA,SAFE,three_wheeler,Swiggy
2,2,0,3,0,24512.23607868005,10.923376992864608,3,2,1,1.25,0.9,0.9,999.0,1259.32,SURAKSHA,HIGH,ev_two_wheeler,Zepto
2,1,0,1,1,20711.471294170864,11.072612248036323,0,0,14,1.0,0.9,1.0,999.0,1385.06,SURAKSHA,MODERATE,two_wheeler,Zomato
0,1,0,3,0,37236.51161486345,8.127560225810285,0,0,14,1.0,0.9,0.9,399.0,790.06,SAATHI,MODERATE,two_wheeler,Zomato
1,1,1,3,0,18534.090362256986,6.668573291533196,0,2,15,1.0,1.0,0.9,699.0,919.51,RAKSHAK,MODERATE,two_wheeler,Zepto
0,1,0,3,0,18608.13118886752,8.925677432691216,0,3,14,1.0,0.9,0.9,399.0,682.59,SAATHI,MODERATE,two_wheeler,Blinkit
1,0,2,3,0,28950.111163652866,6.13499185796716,0,1,3,0.85,1.15,0.9,699.0,816.7,RAKSHAK,SAFE,two_wheeler,Swiggy
1,2,2,2,0,34423.954106186924,10.975168768294523,1,2,21,1.25,1.15,0.95,699.0,1616.74,RAKSHAK,HIGH,three_wheeler,Zepto
0,1,0,3,1,36355.91052444298,6.606428938987415,0,2,1,1.0,0.9,0.9,399.0,697.22,SAATHI,MODERATE,two_wheeler,Zepto
2,0,0,3,1,13239.373860123724,6.128702106834134,2,1,24,0.85,0.9,0.9,999.0,1011.72,SURAKSHA,SAFE,bicycle,Swiggy
1,1,0,1,1,14118.160725282327,7.3040163209700575,0,2,24,1.0,0.9,1.0,699.0,1110.74,RAKSHAK,MODERATE,two_wheeler,Zepto
1,0,1,3,1,29855.708009380236,9.628862624560682,0,2,16,0.85,1.0,0.9,699.0,1083.83,RAKSHAK,SAFE,two_wheeler,Zepto
1,0,0,1,0,37534.40347676372,6.915395819957518,0,0,10,0.85,0.9,1.0,699.0,963.62,RAKSHAK,SAFE,two_wheeler,Zomato
1,2,0,1,0,30412.135042266087,7.86898147102268,0,1,1,1.25,0.9,1.0,699.0,1021.35,RAKSHAK,HIGH,two_wheeler,Swiggy
0,1,0,2,1,32065.09049586242,9.828792252811255,1,2,11,1.0,0.9,0.95,399.0,909.56,SAATHI,MODERATE,three_wheeler,Zepto
1,1,0,2,1,23130.466958240813,8.330184373778547,0,3,9,1.0,0.9,0.95,699.0,964.88,RAKSHAK,MODERATE,two_wheeler,Blinkit
1,1,0,2,1,28181.609075861044,7.28124645737278,3,1,22,1.0,0.9,0.95,699.0,1081.05,RAKSHAK,MODERATE,ev_two_wheeler,Swiggy
2,2,0,1,0,19214.959077685162,8.045952406019445,3,0,19,1.25,0.9,1.0,999.0,1487.25,SURAKSHA,HIGH,ev_two_wheeler,Zomato
2,0,0,1,0,31683.80915824681,8.052223620318088,0,0,22,0.85,0.9,1.0,999.0,1292.29,SURAKSHA,SAFE,two_wheeler,Zomato
1,1,0,2,0,39195.220993496274,4.334092865016279,3,0,14,1.0,0.9,0.95,699.0,1023.57,RAKSHAK,MODERATE,ev_two_wheeler,Zomato
1,1,1,2,1,26371.82130306517,7.206224247104061,0,3,15,1.0,1.0,0.95,699.0,1109.72,RAKSHAK,MODERATE,two_wheeler,Blinkit
1,1,0,1,0,19798.40620137297,10.705831505678415,0,2,21,1.0,0.9,1.0,699.0,1183.66,RAKSHAK,MODERATE,two_wheeler,Zepto
1,1,2,2,0,37537.11262841044,10.320348935266875,0,1,20,1.0,1.15,0.95,699.0,1346.0,RAKSHAK,MODERATE,two_wheeler,Swiggy
2,0,0,2,1,15484.327940719106,8.724077498061774,0,2,3,0.85,0.9,0.95,999.0,974.78,SURAKSHA,SAFE,two_wheeler,Zepto
0,1,1,1,0,12219.384847160085,6.446463113596789,0,1,9,1.0,1.0,1.0,399.0,584.61,SAATHI,MODERATE,two_wheeler,Swiggy
2,2,0,1,0,13009.428387462083,7.828469843593049,0,1,14,1.25,0.9,1.0,999.0,1387.62,SURAKSHA,HIGH,two_wheeler,Swiggy
0,2,0,1,0,12014.674913973462,6.592748347943274,0,0,9,1.25,0.9,1.0,399.0,595.01,SAATHI,HIGH,two_wheeler,Zomato
1,0,0,2,0,18637.71144089748,4.203730792352503,2,3,7,0.85,0.9,0.95,699.0,582.78,RAKSHAK,SAFE,bicycle,Blinkit
1,0,0,1,0,27623.97393231815,7.693807323290806,3,0,16,0.85,0.9,1.0,699.0,890.45,RAKSHAK,SAFE,ev_two_wheeler,Zomato
2,1,0,1,0,38127.81602930282,5.196502210660827,0,0,15,1.0,0.9,1.0,999.0,1331.38,SURAKSHA,MODERATE,two_wheeler,Zomato
1,1,0,1,0,38373.067618183355,4.128815826629495,1,2,11,1.0,0.9,1.0,699.0,1015.58,RAKSHAK,MODERATE,three_wheeler,Zepto
1,0,2,1,0,29295.931066006306,10.210246646908525,3,1,22,0.85,1.15,1.0,699.0,1195.49,RAKSHAK,SAFE,ev_two_wheeler,Swiggy
0,1,0,1,0,19693.55146583869,11.84445632077876,0,1,14,1.0,0.9,1.0,399.0,776.72,SAATHI,MODERATE,two_wheeler,Swiggy
0,2,0,2,0,15412.165070664896,9.426599700278814,3,3,3,1.25,0.9,0.95,399.0,581.61,SAATHI,HIGH,ev_two_wheeler,Blinkit
1,0,1,3,0,33701.18464675646,5.060653655228599,0,1,22,0.85,1.0,0.9,699.0,1041.25,RAKSHAK,SAFE,two_wheeler,Swiggy
2,2,2,1,0,30610.373574490284,7.619051836329142,0,0,23,1.25,1.15,1.0,999.0,1919.06,SURAKSHA,HIGH,two_wheeler,Zomato
0,1,1,2,0,35596.77846742104,11.990060384355345,0,2,6,1.0,1.0,0.95,399.0,828.14,SAATHI,MODERATE,two_wheeler,Zepto
0,2,2,1,0,33505.39227953778,11.356050993407083,0,3,18,1.25,1.15,1.0,399.0,1119.62,SAATHI,HIGH,two_wheeler,Blinkit
1,0,1,3,1,37231.34691972805,4.421526604428372,0,0,15,0.85,1.0,0.9,699.0,1004.25,RAKSHAK,SAFE,two_wheeler,Zomato
2,0,0,1,0,33308.93421225526,4.380677325102713,0,0,18,0.85,0.9,1.0,999.0,1191.94,SURAKSHA,SAFE,two_wheeler,Zomato
1,2,0,1,0,36001.953530178085,8.507966861168942,0,1,3,1.25,0.9,1.0,699.0,1066.45,RAKSHAK,HIGH,two_wheeler,Swiggy
0,1,0,1,0,27727.946816337462,7.9778296058278535,0,1,5,1.0,0.9,1.0,399.0,628.12,SAATHI,MODERATE,two_wheeler,Swiggy
1,1,1,1,1,19970.852162129944,9.251922179544017,0,0,17,1.0,1.0,1.0,699.0,1155.56,RAKSHAK,MODERATE,two_wheeler,Zomato
2,0,0,3,0,21457.105493767012,4.583964793817036,1,1,0,0.85,0.9,0.9,999.0,806.78,SURAKSHA,SAFE,three_wheeler,Swiggy
1,2,0,3,0,15418.934193650559,9.866755599328876,0,1,10,1.25,0.9,0.9,699.0,980.38,RAKSHAK,HIGH,two_wheeler,Swiggy
1,0,0,1,0,19481.190895281365,10.94999853232407,2,1,16,0.85,0.9,1.0,699.0,860.8,RAKSHAK,SAFE,bicycle,Swiggy
1,0,0,2,0,13880.812150219579,9.916945330295796,2,1,2,0.85,0.9,0.95,699.0,565.84,RAKSHAK,SAFE,bicycle,Swiggy
1,0,1,3,0,27585.459874756503,9.592629035711992,0,0,5,0.85,1.0,0.9,699.0,878.4,RAKSHAK,SAFE,two_wheeler,Zomato
0,1,0,3,1,33022.061899888315,9.5775641154978,1,3,11,1.0,0.9,0.9,399.0,820.8,SAATHI,MODERATE,three_wheeler,Blinkit
1,1,1,3,1,33107.242197657375,8.51783200405905,3,2,20,1.0,1.0,0.9,699.0,1199.37,RAKSHAK,MODERATE,ev_two_wheeler,Zepto
1,1,0,2,0,39308.11356604166,6.93267628380558,0,1,7,1.0,0.9,0.95,699.0,965.03,RAKSHAK,MODERATE,two_wheeler,Swiggy
0,0,1,2,0,13831.4112835455,10.19994033151167,0,3,16,0.85,1.0,0.95,399.0,688.77,SAATHI,SAFE,two_wheeler,Blinkit
0,1,0,3,0,26285.77756539586,8.82634422350759,0,2,0,1.0,0.9,0.9,399.0,551.19,SAATHI,MODERATE,two_wheeler,Zepto
0,0,0,3,0,38697.421085512666,9.19802964077396,3,3,1,0.85,0.9,0.9,399.0,575.73,SAATHI,SAFE,ev_two_wheeler,Blinkit
1,1,0,2,0,14457.258174540697,7.055739463824037,2,2,22,1.0,0.9,0.95,699.0,866.11,RAKSHAK,MODERATE,bicycle,Zepto
0,2,0,1,0,18929.591614598172,7.355373416126828,2,2,18,1.25,0.9,1.0,399.0,740.08,SAATHI,HIGH,bicycle,Zepto
1,0,0,1,0,16191.393149516049,8.38775241906805,0,3,9,0.85,0.9,1.0,699.0,756.88,RAKSHAK,SAFE,two_wheeler,Blinkit
1,2,2,1,1,32614.09603520446,11.946787685083208,3,2,18,1.25,1.15,1.0,699.0,1592.59,RAKSHAK,HIGH,ev_two_wheeler,Zepto
1,2,0,1,0,26017.043144162773,11.631379818894448,0,1,3,1.25,0.9,1.0,699.0,1075.19,RAKSHAK,HIGH,two_wheeler,Swiggy
1,1,1,3,0,27418.453298451917,9.653814089992313,0,2,23,1.0,1.0,0.9,699.0,1144.94,RAKSHAK,MODERATE,two_wheeler,Zepto
2,0,1,1,1,12826.136057576461,5.52277623434756,0,1,17,0.85,1.0,1.0,999.0,1236.22,SURAKSHA,SAFE,two_wheeler,Swiggy
0,0,0,3,1,23198.791068499988,11.955694781954023,0,2,22,0.85,0.9,0.9,399.0,857.5,SAATHI,SAFE,two_wheeler,Zepto
1,2,1,3,0,27253.50769811376,4.085339285562168,0,2,12,1.25,1.0,0.9,699.0,1055.99,RAKSHAK,HIGH,two_wheeler,Zepto
1,0,0,1,0,29072.06487457243,4.556570113402318,3,1,6,0.85,0.9,1.0,699.0,756.77,RAKSHAK,SAFE,ev_two_wheeler,Swiggy
1,0,0,1,0,34462.27009620003,4.32920992225114,0,1,8,0.85,0.9,1.0,699.0,854.13,RAKSHAK,SAFE,two_wheeler,Swiggy
1,0,2,1,0,35822.40338673498,5.829284040667459,0,2,5,0.85,1.15,1.0,699.0,947.15,RAKSHAK,SAFE,two_wheeler,Zepto
2,0,0,3,0,30114.382081338994,7.38529146083624,0,3,6,0.85,0.9,0.9,999.0,958.91,SURAKSHA,SAFE,two_wheeler,Blinkit
0,2,0,1,0,18760.092057529313,6.958073361297976,1,1,9,1.25,0.9,1.0,399.0,741.97,SAATHI,HIGH,three_wheeler,Swiggy
1,1,2,1,1,20680.51435282565,9.87519523359286,0,3,18,1.0,1.15,1.0,699.0,1314.31,RAKSHAK,MODERATE,two_wheeler,Blinkit
0,2,1,3,0,32473.262560888015,5.104905433075929,0,3,23,1.25,1.0,0.9,399.0,905.18,SAATHI,HIGH,two_wheeler,Blinkit
0,0,2,2,1,25174.999621523493,10.307889955699482,0,1,7,0.85,1.15,0.95,399.0,826.4,SAATHI,SAFE,two_wheeler,Swiggy
1,1,2,2,0,17795.586252015903,5.439970780526952,0,3,21,1.0,1.15,0.95,699.0,1120.77,RAKSHAK,MODERATE,two_wheeler,Blinkit
0,1,2,2,0,25362.5788193517,10.163099941076247,0,3,18,1.0,1.15,0.95,399.0,903.52,SAATHI,MODERATE,two_wheeler,Blinkit
1,0,0,2,0,15873.637917884162,6.284746107691424,0,2,2,0.85,0.9,0.95,699.0,635.24,RAKSHAK,SAFE,two_wheeler,Zepto
1,1,0,1,0,37600.139848290455,5.604114806150008,2,0,10,1.0,0.9,1.0,699.0,925.28,RAKSHAK,MODERATE,bicycle,Zomato
1,1,1,2,0,24466.260609111403,8.623937651919102,0,3,0,1.0,1.0,0.95,699.0,831.93,RAKSHAK,MODERATE,two_wheeler,Blinkit
0,0,1,1,0,30549.97931535367,10.713165003687287,0,3,8,0.85,1.0,1.0,399.0,755.24,SAATHI,SAFE,two_wheeler,Blinkit
1,2,0,3,0,16086.272195128782,11.078717979997345,3,0,3,1.25,0.9,0.9,699.0,883.45,RAKSHAK,HIGH,ev_two_wheeler,Zomato
2,1,2,2,0,26547.040929587703,9.092932710780502,0,3,14,1.0,1.15,0.95,999.0,1508.51,SURAKSHA,MODERATE,two_wheeler,Blinkit
0,1,0,1,0,34105.408816147596,8.435446594618377,0,0,20,1.0,0.9,1.0,399.0,918.46,SAATHI,MODERATE,two_wheeler,Zomato
0,0,0,1,0,17174.909017531252,6.21040527033261,1,0,6,0.85,0.9,1.0,399.0,559.01,SAATHI,SAFE,three_wheeler,Zomato
1,1,1,2,1,32501.618425166387,6.647029067940272,0,3,10,1.0,1.0,0.95,699.0,1091.88,RAKSHAK,MODERATE,two_wheeler,Blinkit
0,1,2,1,1,29714.847032213216,7.75961174888821,1,0,22,1.0,1.15,1.0,399.0,1090.04,SAATHI,MODERATE,three_wheeler,Zomato
1,1,0,1,0,22842.2352196274,9.190279227937596,0,3,11,1.0,0.9,1.0,699.0,981.89,RAKSHAK,MODERATE,two_wheeler,Blinkit
1,0,0,1,0,37130.981460778574,9.950728804652044,1,2,4,0.85,0.9,1.0,699.0,989.48,RAKSHAK,SAFE,three_wheeler,Zepto
2,2,0,1,1,24048.62520948043,11.30373921726329,3,3,7,1.25,0.9,1.0,999.0,1503.77,SURAKSHA,HIGH,ev_two_wheeler,Blinkit
0,1,0,1,1,31395.77509703157,8.987055267752996,0,2,24,1.0,0.9,1.0,399.0,1006.54,SAATHI,MODERATE,two_wheeler,Zepto
0,1,0,1,0,18609.86823624602,11.293639990159054,0,2,24,1.0,0.9,1.0,399.0,863.33,SAATHI,MODERATE,two_wheeler,Zepto
1,0,0,3,0,32779.1180411887,4.319397656345284,0,1,23,0.85,0.9,0.9,699.0,905.8,RAKSHAK,SAFE,two_wheeler,Swiggy
0,1,0,1,0,17756.39511880389,11.309259021394862,0,3,12,1.0,0.9,1.0,399.0,735.54,SAATHI,MODERATE,two_wheeler,Blinkit
2,0,0,2,0,12723.220950039076,11.658377360660047,0,2,6,0.85,0.9,0.95,999.0,976.71,SURAKSHA,SAFE,two_wheeler,Zepto
1,1,2,2,0,35533.39094409022,6.172418661521733,0,1,7,1.0,1.15,0.95,699.0,1077.52,RAKSHAK,MODERATE,two_wheeler,Swiggy
0,0,0,1,0,29563.42462328653,7.851981097237423,0,0,17,0.85,0.9,1.0,399.0,754.57,SAATHI,SAFE,two_wheeler,Zomato
1,1,0,3,1,22846.058943570628,11.716467816353827,3,2,11,1.0,0.9,0.9,699.0,985.09,RAKSHAK,MODERATE,ev_two_wheeler,Zepto
0,0,0,1,1,28661.499067611912,10.48127306023512,0,0,24,0.85,0.9,1.0,399.0,944.61,SAATHI,SAFE,two_wheeler,Zomato
1,0,1,2,0,13737.664617576987,6.440539822343461,2,2,24,0.85,1.0,0.95,699.0,828.79,RAKSHAK,SAFE,bicycle,Zepto
1,1,0,2,0,36674.73060844981,9.214600853532826,0,0,16,1.0,0.9,0.95,699.0,1122.17,RAKSHAK,MODERATE,two_wheeler,Zomato
2,2,0,2,0,27866.621153642336,6.545204953844931,0,0,20,1.25,0.9,0.95,999.0,1496.04,SURAKSHA,HIGH,two_wheeler,Zomato
2,1,0,1,0,16898.78516474162,10.329905800798178,1,2,23,1.0,0.9,1.0,999.0,1386.08,SURAKSHA,MODERATE,three_wheeler,Zepto
0,0,0,1,0,33291.87697403186,11.643551349772324,0,2,4,0.85,0.9,1.0,399.0,679.04,SAATHI,SAFE,two_wheeler,Zepto
1,1,0,2,0,13348.169900719171,6.523362487926264,0,2,10,1.0,0.9,0.95,699.0,804.76,RAKSHAK,MODERATE,two_wheeler,Zepto
1,1,2,3,0,32424.51539643278,6.18359048141229,1,0,5,1.0,1.15,0.9,699.0,1048.72,RAKSHAK,MODERATE,three_wheeler,Zomato
1,0,2,1,0,19586.969398276087,10.24461048775141,0,1,0,0.85,1.15,1.0,699.0,916.99,RAKSHAK,SAFE,two_wheeler,Swiggy
2,1,0,3,0,14588.643050011953,7.176660862669353,0,0,10,1.0,0.9,0.9,999.0,1022.92,SURAKSHA,MODERATE,two_wheeler,Zomato
1,0,0,1,0,20202.68139986896,11.4721870487178,0,1,19,0.85,0.9,1.0,699.0,999.83,RAKSHAK,SAFE,two_wheeler,Swiggy
0,2,0,1,0,15566.196247512204,11.904955985949321,1,0,12,1.25,0.9,1.0,399.0,836.24,SAATHI,HIGH,three_wheeler,Zomato
0,1,0,1,0,28899.475469206598,10.781620840301596,1,1,22,1.0,0.9,1.0,399.0,942.75,SAATHI,MODERATE,three_wheeler,Swiggy
1,0,2,2,0,32961.338132218894,4.6518127886048335,2,0,14,0.85,1.15,0.95,699.0,903.9,RAKSHAK,SAFE,bicycle,Zomato
2,0,2,2,0,18594.588678597,9.114470215049312,0,1,21,0.85,1.15,0.95,999.0,1357.58,SURAKSHA,SAFE,two_wheeler,Swiggy
0,1,0,3,0,39615.13300609687,6.437580908585479,1,3,1,1.0,0.9,0.9,399.0,665.86,SAATHI,MODERATE,three_wheeler,Blinkit
0,0,0,3,1,32334.38086910246,11.619587665946739,2,1,2,0.85,0.9,0.9,399.0,634.3,SAATHI,SAFE,bicycle,Swiggy
1,1,0,3,1,18500.84358863262,8.155121887552554,0,0,5,1.0,0.9,0.9,699.0,832.62,RAKSHAK,MODERATE,two_wheeler,Zomato
0,1,0,1,0,36274.28782220093,6.594377793423114,0,0,15,1.0,0.9,1.0,399.0,768.3,SAATHI,MODERATE,two_wheeler,Zomato
0,0,0,1,0,35386.255986928096,4.8068061404978275,2,0,14,0.85,0.9,1.0,399.0,567.43,SAATHI,SAFE,bicycle,Zomato
1,0,0,2,0,37039.73705868059,4.339938583352426,0,3,9,0.85,0.9,0.95,699.0,831.32,RAKSHAK,SAFE,two_wheeler,Blinkit
1,0,0,1,1,35960.56331703973,4.510844594128414,3,0,15,0.85,0.9,1.0,699.0,989.69,RAKSHAK,SAFE,ev_two_wheeler,Zomato
0,0,0,1,0,30903.30611740064,6.6964512162916,0,0,11,0.85,0.9,1.0,399.0,685.56,SAATHI,SAFE,two_wheeler,Zomato
0,1,0,1,0,39033.30334288894,10.390569018693068,0,2,1,1.0,0.9,1.0,399.0,718.59,SAATHI,MODERATE,two_wheeler,Zepto
0,0,1,1,0,23370.22626039691,10.396285133232771,0,3,24,0.85,1.0,1.0,399.0,843.29,SAATHI,SAFE,two_wheeler,Blinkit
1,0,2,3,0,37403.38235486395,5.68936405483597,0,2,18,0.85,1.15,0.9,699.0,1108.32,RAKSHAK,SAFE,two_wheeler,Zepto
2,0,1,2,0,13370.199559761935,10.7197053887602,0,1,17,0.85,1.0,0.95,999.0,1178.01,SURAKSHA,SAFE,two_wheeler,Swiggy
1,1,1,1,0,21824.987184641257,4.278580585712439,0,1,20,1.0,1.0,1.0,699.0,1053.69,RAKSHAK,MODERATE,two_wheeler,Swiggy
2,1,0,1,0,25688.789679726702,8.070693277733081,0,0,1,1.0,0.9,1.0,999.0,1109.43,SURAKSHA,MODERATE,two_wheeler,Zomato
2,1,1,1,0,23013.157358903853,6.632880009749091,0,0,7,1.0,1.0,1.0,999.0,1252.5,SURAKSHA,MODERATE,two_wheeler,Zomato
2,1,0,3,0,17317.64388320651,11.796980316815358,0,2,0,1.0,0.9,0.9,999.0,1009.82,SURAKSHA,MODERATE,two_wheeler,Zepto
1,0,1,1,0,29923.77785917139,5.459636381806471,0,0,20,0.85,1.0,1.0,699.0,960.56,RAKSHAK,SAFE,two_wheeler,Zomato
1,1,1,1,0,39945.86568575454,8.25229216226086,2,0,7,1.0,1.0,1.0,699.0,1047.6,RAKSHAK,MODERATE,bicycle,Zomato
1,1,0,1,0,27779.941506009964,5.21175842442394,0,1,20,1.0,0.9,1.0,699.0,1065.9,RAKSHAK,MODERATE,two_wheeler,Swiggy
1,2,0,2,1,30458.60317228181,5.610645828926036,0,2,3,1.25,0.9,0.95,699.0,1072.2,RAKSHAK,HIGH,two_wheeler,Zepto
0,0,0,1,0,24688.429824942745,7.838355268139737,0,1,24,0.85,0.9,1.0,399.0,766.97,SAATHI,SAFE,two_wheeler,Swiggy
0,1,1,1,1,29228.414586332405,5.230141999370914,0,1,9,1.0,1.0,1.0,399.0,757.46,SAATHI,MODERATE,two_wheeler,Swiggy
